"PROBEID","ENTREZID","SYMBOL","GSM894405_HD1.CEL","GSM894406_HD2.CEL","GSM894407_HD3.CEL","GSM894408_MM1.CEL","GSM894409_MM2.CEL","GSM894410_MM3.CEL","GSM894411_MM4.CEL"
"1552291_at","54965","PIGX","5.68679752570414","6.20048286947979","5.99379964048705","5.75900177188799","6.00025352583752","6.07492624104132","6.1878833064853"
"1552293_at","256130","TMEM196","3.64020718248633","3.44454796949984","3.78677207892339","3.34515787929095","3.10455218332586","3.44454796949984","3.66842734106783"
"1552295_a_at","91252","SLC39A13","7.36517101436612","7.33507377384529","7.38433816465675","7.40462914463059","7.31830984972932","7.16687807674584","7.06928285937337"
"1552296_at","266675","BEST4","2.49927665659163","2.33770904321251","2.55755347540746","2.58228120198974","2.65320958187506","2.49927665659163","2.43169406497837"
"1552301_a_at","84940","CORO6","4.27547849426583","4.26520108964102","4.16063864064406","4.23073170320098","4.23073170320098","4.19041977502996","4.28158474313307"
"1552302_at","113277","TMEM106A","3.69467020012955","3.95652274435684","3.76463170339037","3.61331465524443","4.11472157469291","3.76463170339037","4.19758097746786"
"1552306_at","84920","ALG10","3.78566957993251","3.96152524676452","3.81356749596354","3.13235902956852","3.69710342267947","3.36809004541006","3.32275961716294"
"1552310_at","123207","C15orf40","6.19709311099111","6.51723192024117","6.23932844703099","6.44549671072192","6.68232888206294","6.77338891308089","7.14608325272721"
"1552311_a_at","84839","RAX2","5.55625469911686","5.83678521745444","5.66254789232993","5.64476812041945","5.75899881553096","5.72318194401189","5.88053319278425"
"1552314_a_at","2140","EYA3","3.66147816772999","3.46908042701482","3.43267878961455","2.98135181302962","3.29567349518257","3.39387897568062","3.09446881732834"
"1552315_at","170575","GIMAP1","4.19843396527428","4.19843396527428","3.95388795639587","4.19843396527428","4.21690476321464","4.31492384371456","4.19843396527428"
"1552319_a_at","11202","KLK8","2.8566439707009","2.83033689091787","2.54055410474573","3.05846024767487","2.85960644623608","2.55774387747888","2.70509551487336"
"1552321_a_at","85478","CCDC65","2.24130718165623","2.16050791540997","2.42194278242413","2.18091367558398","2.24130718165623","2.35561572160709","2.23656447962084"
"1552322_at","159091","FAM122C","1.9724118412734","1.9724118412734","2.21531005387229","1.9724118412734","1.79654781347194","1.85694131954419","2.03712730772104"
"1552325_at","220136","CFAP53","2.06623841622628","1.98912631123168","1.98912631123168","1.8212270893865","2.07087249910904","1.98912631123168","2.03466072391714"
"1552329_at","5930","RBBP6","3.69175145313208","3.31845193542031","3.73666783615964","3.96888447280116","4.21690476321464","4.64991564067538","3.96178354585741"
"1552330_at","92806","CENPBD1","4.99465523896603","4.87092423739118","4.70818066521291","5.27285220173355","5.3115757865134","4.93271922194168","5.35581565706468"
"1552334_at","11078","TRIOBP","4.9268690063354","5.26992513868626","5.26992513868626","5.97098093048751","5.37745200655062","4.408931783733","5.58601500464143"
"1552335_at","117144","CATSPER1","4.40075931926622","4.33467807488154","4.5329871535003","4.33467807488154","4.33467807488154","3.9600113758761","4.19767278044955"
"1552338_at","145258","GSC","3.38207718675668","3.17918361674229","3.30561387762413","3.8483069466827","3.81508806421742","3.7754307267292","3.70182018605666"
"1552340_at","121340","SP7","3.53045711080037","3.37638978620376","3.62955720293676","3.45917672712557","3.1688219862034","3.11570997490486","3.49237875265202"
"1552343_s_at","5150","PDE7A","3.96509378636123","3.92029784551009","4.07227839912617","3.82588457180022","3.83189356494217","3.58649456000734","4.09033759084866"
"1552344_s_at","29883","CNOT7","6.40504081835321","6.07086004287207","5.97692157289309","5.6634623750767","6.29351430471898","6.04963990263024","5.35243358330597"
"1552348_at","260429","PRSS33","4.46381765512103","4.26615561505941","4.26615561505941","4.36422811050978","4.18687833121886","4.26615561505941","4.07252430843645"
"1552354_at","255057","CBARP","4.7142511023943","4.3936157696609","4.21954479910945","4.57632984038674","4.69292241926084","4.58454530469447","4.69663766271984"
"1552359_at","157777","MCMDC2","2.37655844178116","2.17637841113777","2.47426208964922","2.37655844178116","2.37655844178116","2.37655844178116","2.53502484093078"
"1552362_a_at","116842","LEAP2","3.37723853937697","3.29567349518257","3.29567349518257","3.29567349518257","3.37559839247121","3.19368483259285","3.29567349518257"
"1552365_at","85477","SCIN","4.91527547070276","6.39134274251829","3.91568745312208","4.37568326846236","4.1802439245437","5.84463738814253","6.22447921900597"
"1552368_at","140690","CTCFL","2.7053448655813","2.36800788829624","2.43785908957506","2.52769337170603","2.1822444189693","2.78504513714945","2.52697777842403"
"1552370_at","132321","C4orf33","4.59024250111987","4.16567297373596","4.6037036443979","4.52487216513897","4.89985714580506","4.64991564067538","4.37657295782544"
"1552377_s_at","201158","TVP23C","6.09189576929832","5.79798533227339","5.85826074758425","5.95236090793033","5.76985712115922","5.79311745999215","5.85826074758425"
"1552381_at","135295","SRSF12","2.30161491508903","2.08099003024642","2.43842279133909","1.96418327390844","2.30161491508903","2.30161491508903","2.35561572160709"
"1552384_a_at","149647","FAM71A","4.14590068132686","4.14590068132686","3.98113683496905","4.29243548914019","4.38580859993794","4.14590068132686","4.14590068132686"
"1552386_at","202309","GAPT","2.2003316288121","2.17323181576112","2.06669355939335","2.02710728448274","2.09363528173802","2.09363528173802","2.14700189736663"
"1552389_at","203111","ERICH5","2.35561572160709","2.32601652805224","2.73189922418438","2.37586543245011","2.58651158838201","2.41800486952901","2.41800486952901"
"1552391_at","164127","CCDC185","2.44756014700844","2.50954864689053","2.50954864689053","2.50954864689053","2.51746271090912","2.35722190561428","2.57293712771211"
"1552393_at","150350","ENTHD1","2.08552884557211","2.07530932673386","2.38986450900474","2.08552884557211","2.29550838157645","2.08552884557211","2.02556027776443"
"1552395_at","81629","TSSK3","6.43600226049557","6.28338070292348","6.27611025986029","6.28338070292348","6.23001408729487","6.25355370842722","6.21822873794799"
"1552396_at","140870","WFDC6","4.2370333112397","4.41925912637936","4.2370333112397","4.26640232849524","4.07311218043008","4.11124371808219","4.36413924947852"
"1552400_a_at","123591","TMEM266","3.20575096417654","3.17918361674229","3.22456795738526","3.16518326159852","3.25703819865444","3.17918361674229","3.15824089656822"
"1552402_at","163688","CALML6","3.18905901105018","3.17918361674229","3.50244412316177","3.14424893966495","3.58179759786139","3.45763405177654","2.95925644801633"
"1552405_at","126206","NLRP5","4.22839673335871","3.84446911180431","3.99679585308056","3.77688652019105","3.63906439617791","3.77688652019105","3.63906439617791"
"1552409_a_at","146852","ODF4","5.08213095355561","5.16628923710812","4.83307695933262","4.92059072309136","4.78134470027423","4.92059072309136","4.98817623197925"
"1552410_at","165530","CLEC4F","4.23456107079104","3.97229931249609","3.81749004232029","3.97229931249609","3.96152524676452","4.0211427621267","3.97229931249609"
"1552415_a_at","259240","WFDC9","3.83030848550729","3.6293886368756","3.31982093318297","3.65374857198513","3.59622370949667","3.6293886368756","3.6293886368756"
"1552417_a_at","121441","NEDD1","5.12514221727995","5.3976108160658","5.69936183051664","4.90710267672358","4.66146369394833","4.94764759912463","4.48917488202536"
"1552421_a_at","125972","CALR3","2.42194278242413","2.42194278242413","2.37563896578664","2.37563896578664","2.52624948968297","2.42194278242413","2.49123182807784"
"1552422_at","220979","ZNF22-AS1","3.1927627909398","3.05383483538903","3.05383483538903","3.11658452031838","3.05383483538903","2.8825378895653","3.05383483538903"
"1552425_a_at","317719","KLHL10","3.06923652496156","3.20487719992587","2.65001635210095","2.98860622470063","2.86825544895508","3.14145722798916","2.98860622470063"
"1552426_a_at","80213","TM2D3","7.80827499245514","8.02871179183526","7.52147983499903","8.26279808137878","8.17569477285488","8.29925953199406","8.40812793610966"
"1552427_at","220992","ZNF485","2.26875566595284","2.31470321567744","2.31470321567744","2.20222766869756","2.3335385018562","2.39081990449583","2.25964277798111"
"1552432_at","162387","MFSD6L","4.72710388334957","4.53732776620181","4.53732776620181","4.82940971929558","4.44596231113148","4.53732776620181","4.33658264324119"
"1552440_at","11318","GPR182","2.7286338055996","2.9535898998003","2.97030436975859","2.9535898998003","3.19344328570328","2.9051392907199","2.9535898998003"
"1552445_a_at","80712","ESX1","2.76912882999852","2.96686302674968","3.26662536300525","2.9034745459281","3.14013714658602","2.96686302674968","3.1548468745972"
"1552448_a_at","83656","FAM167A-AS1","3.26689638535641","3.01626217358631","2.96010332128715","2.90533695328825","2.90337873408608","2.85325491238062","2.78371339076574"
"1552450_a_at","285126","DNAJC5G","4.14590068132686","4.18983524153173","3.99952025517458","4.2061089252285","4.10056020503569","4.14590068132686","4.01759386014434"
"1552452_at","126248","WDR88","2.62061187986096","2.61500002720063","2.51882483517547","2.73662358972313","2.61500002720063","2.43592079671796","2.64537634021303"
"1552455_at","158471","PRUNE2","5.4725306993113","5.89293431653134","6.48053918929466","4.32113987629888","5.42229996477513","5.51762805652511","5.52761335593969"
"1552456_a_at","125997","MBD3L2","2.43914347456209","2.65705345526348","2.63805922288177","2.37655844178116","2.63805922288177","3.01626217358631","2.68383955976472"
"1552458_at","85509","MBD3L1","2.17954959019112","2.46318252846815","2.46318252846815","2.1052440703763","2.01794625395885","2.30161491508903","2.30161491508903"
"1552461_at","169966","TENT5D","2.1815646861169","2.44135774941823","2.1815646861169","2.05148553622755","1.95323078751121","1.96668511113759","2.5536724140417"
"1552463_at","89778","SERPINB11","2.3335385018562","2.5786984164125","2.32378721930196","2.37718604073248","2.25210605201315","2.3335385018562","2.43169406497837"
"1552466_x_at","118421","LINC00161","2.08552884557211","2.21083679896624","2.08552884557211","2.06881437561383","2.17951386733798","2.04251184667594","2.08552884557211"
"1552468_a_at","259234","DSCR10","3.79025299314307","3.29567349518257","3.42510082093997","3.28107329407151","2.89057533581729","3.32919533824677","3.23481125953288"
"1552481_s_at","10905","MAN1A2","3.48148450405322","3.61995199534641","4.12994573168121","3.37829266770583","3.78834745444959","3.78834745444959","4.21690476321464"
"1552486_s_at","114294","LACTB","5.58299366625797","6.31326234581293","5.63281658719047","6.99528863737904","7.15518987682732","6.86619035448145","7.04268444892955"
"1552487_a_at","646","BNC1","4.01576462723985","3.59622370949667","4.07700394533312","3.14518879487353","3.90664023737253","2.42128332482835","2.34413783796343"
"1552489_s_at","58538","MPP4","2.85325491238062","3.39741416495104","3.50223080789974","3.02187095437361","3.34332275607069","2.801172871473","2.801172871473"
"1552491_at","91734","IDI2","3.75362440707383","3.63864580073814","3.81356749596354","3.68922717800432","3.73675808232153","3.86963611693599","4.07235395051194"
"1552494_at","129685","TAF8","3.8946639891905","3.52140772616583","3.52140772616583","3.58768140326167","3.22897460119712","3.29093973589513","3.25788693529759"
"1552497_a_at","114836","SLAMF6","4.8392654217547","4.91160318604738","4.76332397294143","4.7431894885377","4.58001801071918","4.44155051942599","4.86925366275852"
"1552498_at","7579","ZSCAN20","3.13271387866822","3.06519281706284","3.09222458520885","3.17512862366637","2.9330638134452","2.9330638134452","3.09222458520885"
"1552501_a_at","151306","GPBAR1","4.77403594222343","4.53307077377132","4.52882228732337","4.78816953246394","4.53307077377132","4.21456144582144","4.53307077377132"
"1552502_s_at","54933","RHBDL2","3.17334747754173","3.43492657639813","2.96371285952262","2.76912882999852","2.54962969121972","2.61500002720063","2.76912882999852"
"1552504_a_at","84446","BRSK1","3.69467020012955","3.5978628742313","3.23825725988518","3.64367283451032","3.53665481331196","3.37448748827563","3.53665481331196"
"1552506_at","286204","CRB2","2.78629119456271","2.61500002720063","2.69583433150381","2.65326202309429","2.76164652068552","2.61515570791911","2.71848648387152"
"1552507_at","23704","KCNE4","5.55410443657717","5.17621003881788","6.06016702956015","7.92933475049556","6.79827040318116","7.16877616208618","7.99683962654741"
"1552514_at","164684","WBP2NL","2.10342782333471","2.12234826321045","2.23785558684836","2.14357386872841","2.14015193898029","2.14357386872841","2.61774118801131"
"1552516_a_at","204851","HIPK1","5.4024910077703","4.54664396872942","5.42664872801801","4.97780322782081","4.58642388433292","4.61044353573638","4.78816953246394"
"1552518_s_at","27085","MTBP","3.08189672098283","3.24160613698267","3.70473966063901","2.74534548031184","3.08189672098283","3.04175029518123","2.83225131126029"
"1552520_at","157753","TMEM74","2.60955620325744","2.68634188907672","2.54596640531052","2.49906446541844","2.29131858121218","2.53641312108622","2.72739836402413"
"1552524_at","116969","ART5","5.18718628319673","5.17621003881788","4.77094355850458","5.34374584227263","5.17621003881788","5.00259970891398","5.31828144924582"
"1552526_at","196472","FAM71C","3.25288058565793","3.09222458520885","3.09222458520885","3.18048257420635","3.021318669086","3.18048257420635","3.18048257420635"
"1552531_a_at","204801","NLRP11","2.9233765088024","3.11669181330799","2.72888125214736","2.81445925824564","2.81445925824564","2.55614209931927","2.76912882999852"
"1552540_s_at","115811","IQCD","3.6064664454017","3.6064664454017","3.49540237923198","3.6064664454017","3.6064664454017","3.6064664454017","3.62862505609006"
"1552541_at","117289","TAGAP","5.59077922112976","5.60961450730853","5.59077922112976","5.65477216703766","5.54203191569527","5.4480468939294","5.31720014192456"
"1552544_at","145264","SERPINA12","2.86718120393185","3.01524489451513","2.9535898998003","2.98858196567384","2.9535898998003","2.84812247240789","2.9535898998003"
"1552546_a_at","137994","LETM2","3.47869507265928","3.63022535881373","3.80525856359783","2.97622429033885","3.08808774345477","2.85574145424752","2.93918656380609"
"1552548_at","7809","BSND","2.7794878772973","2.58582286777627","2.68634188907672","2.98406305900625","2.76912882999852","2.85611366668816","2.76912882999852"
"1552552_s_at","170482","CLEC4C","2.67999713208351","2.61500002720063","2.61500002720063","2.61500002720063","2.45107889639101","2.61500002720063","2.86680490827328"
"1552554_a_at","58484","NLRC4","3.15450974843199","3.17918361674229","2.90857791385563","3.18816479026424","3.32577258239218","3.09222458520885","3.51110835401604"
"1552555_at","146547","PRSS36","5.45441934194749","5.3976108160658","5.55346341924471","5.22946324774678","5.37773400926158","5.14970571957652","5.55170623770695"
"1552557_a_at","158866","ZDHHC15","2.37601351460699","2.76912882999852","2.68152296553213","2.99838850377447","2.69778696812243","2.76912882999852","3.55525367829056"
"1552564_at","119369","NUDT9P1","2.55693544102288","2.77320641624812","2.77320641624812","2.77320641624812","3.1579333902358","2.69724400462557","2.86960895058855"
"1552566_at","118663","BTBD16","2.40472020864414","2.35493295312579","2.49312448921206","2.44344367647783","2.40472020864414","2.44902740779631","2.02489492670046"
"1552569_a_at","83597","RTP3","3.45083336510762","3.12668807302214","3.41143490637178","3.2485134632158","3.41143490637178","3.41143490637178","3.58440249928127"
"1552576_at","200420","ALMS1P1","3.62121582114392","3.62121582114392","3.52140772616583","3.62121582114392","3.44976310381978","3.62121582114392","3.78688576115511"
"1552579_a_at","8747","ADAM21","3.57145051845912","3.43320294361344","3.34675978881438","3.43320294361344","2.98197246241612","3.43320294361344","4.14590068132686"
"1552580_at","205860","TRIML2","3.29567349518257","3.18423010431571","2.95405415338193","3.29567349518257","3.21479910251843","3.44442179545488","3.21699589529933"
"1552583_s_at","150000","ABCC13","3.1247986761956","3.11304238791659","2.9535898998003","2.9535898998003","2.9535898998003","2.69420559420677","2.9535898998003"
"1552585_s_at","11036","GTF2A1L","2.55693544102288","2.61500002720063","2.5337436117285","2.61312224886589","2.63327070026583","2.39297815530445","2.51517926790595"
"1552587_at","168975","CNBD1","2.55693544102288","2.60221278883834","2.42884506143645","2.77337481629335","2.60221278883834","2.60221278883834","2.68917182037178"
"1552592_at","118856","MMP21","2.10384871279042","1.88529954429689","2.08552884557211","2.08552884557211","2.11479840089033","2.08552884557211","2.08552884557211"
"1552594_at","147744","TMEM190","4.71092710623518","4.74039587661041","4.84598642504906","4.74039587661041","4.84863543888594","4.72991512158943","4.68257898402529"
"1552596_at","246176","GAS2L2","5.26457363377291","5.42664872801801","4.90173307718019","5.26325819905712","5.34787791068508","5.26457363377291","5.29631693080211"
"1552598_at","93107","KCNG4","4.02591093656811","4.02591093656811","4.02591093656811","4.14641258373649","3.87015819607423","4.02591093656811","4.02591093656811"
"1552599_at","222659","PXT1","2.744111935551","2.5705804778875","2.68634188907672","2.5705804778875","2.6419223397636","2.5705804778875","2.45409059944723"
"1552605_s_at","54143","LINC00308","3.08327789910276","2.58432037137458","2.80730302243419","2.62762450098542","2.55820179816669","2.35561572160709","2.77945210603383"
"1552608_at","259239","WFDC11","3.41143490637178","3.58516431644935","3.41143490637178","3.41143490637178","3.41143490637178","3.17830997245003","3.64235736466247"
"1552620_at","163778","SPRR4","6.48730085466303","6.18436901937126","6.12409282963375","6.10395834523002","6.00476859644616","5.91362437495319","5.75136708037993"
"1552623_at","84941","HSH2D","4.58454530469447","4.58454530469447","4.71919922148115","4.53263409172309","4.62126942034005","4.58454530469447","4.64505596366092"
"1552628_a_at","64224","HERPUD2","7.98095016843613","8.01208872827368","7.72805978221095","7.84824622066324","7.5134889139559","8.05979131082214","8.17417621473459"
"1552630_a_at","10847","SRCAP","4.54511452833725","4.3155184478075","4.38471796099253","4.3155184478075","4.51982113311712","4.00038521767845","3.99335811329951"
"1552632_a_at","22901","ARSG","3.87372078166301","4.5771657441389","4.00437357065593","3.82588457180022","4.16809957868245","4.56239505852167","4.3687637518987"
"1552633_at","94039","ZNF101","4.29734466297411","4.32603030030691","4.17188871808913","4.12345399533602","4.02119046464171","3.86725753935828","4.29734466297411"
"1552643_at","199777","ZNF626","5.61133277856428","5.20858898124143","5.45980422613753","5.64727093868523","5.70656822681735","5.62899167410424","5.19771843432918"
"1552656_s_at","127933","UHMK1","5.72232442379724","6.07858157830084","5.99761463173369","5.30333933675478","5.44088555671092","5.39791679265532","5.66774110772757"
"1552657_a_at","84203","TXNDC2","3.75362440707383","3.7342756502895","3.92790695691247","3.91145685727226","3.65036334889296","3.52832326560995","3.65036334889296"
"1552662_a_at","56099","PCDHGB7","3.4549773375826","3.4549773375826","3.67517720335092","3.38754135105203","3.38257932613102","3.40759054345024","3.52189834182301"
"1552665_at","84989","JMJD1C-AS1","3.84563424919996","3.77688652019105","4.53420507737933","4.14320367273576","4.14320367273576","4.20517231610458","4.25593476441211"
"1552666_a_at","57554","LRRC7","2.09001159764225","2.36800788829624","1.92675934299888","2.23785558684836","2.12830180516788","2.23785558684836","2.48908162425195"
"1552672_a_at","3321","IGSF3","4.30677145144893","3.91456317817547","3.72595784672107","4.20406219710036","3.62526208636712","3.72962823988987","3.83471762986219"
"1552673_at","222546","RFX6","2.32122391967482","1.92396123219299","2.37786925953059","2.3077881739437","2.23229864176449","2.13684015269044","2.25933756486329"
"1552674_at","116093","DIRC1","2.14175948881542","2.19913211901467","2.05737615926868","2.27563818280866","2.3103023327504","2.06228795371308","2.17452527979904"
"1552675_at","150353","DNAJB7","2.11403812401734","2.10446517021014","2.04506501774553","1.99134816591143","2.10446517021014","2.15495154839084","2.10446517021014"
"1552676_at","114131","UCN3","4.79103883294176","4.40711383276419","4.34110285002274","4.27004826797945","4.64991564067538","4.63941345672892","4.46381765512103"
"1552684_a_at","123228","SENP8","3.70930738190684","3.58156892840972","3.84911828616208","3.64367283451032","3.71963524613286","3.64367283451032","3.29567349518257"
"1552686_at","140894","CNBD2","3.69467020012955","3.79398913671434","3.69467020012955","3.71350548630831","3.86793267409326","3.52140772616583","3.69467020012955"
"1552690_a_at","93589","CACNA2D4","3.38257932613102","3.2694623218323","3.38016553598467","3.38257932613102","3.54596985509191","3.652666202166","3.38257932613102"
"1552693_at","115761","ARL11","2.08552884557211","1.91740101653325","2.16041785792925","2.13423652349168","2.08552884557211","2.08552884557211","2.08552884557211"
"1552698_at","113691","TUBA3FP","5.11217222541605","5.11217222541605","5.18866310352227","5.05015667359103","5.01372573478318","4.89512652658295","5.26457363377291"
"1552701_a_at","114769","CARD16","3.93389207147905","5.03902927191134","3.70473966063901","4.8920435150861","5.03902927191134","5.47839029871499","5.45980422613753"
"1552705_at","142679","DUSP19","2.52942415679176","2.82043768825945","2.94379304103048","3.01892968380349","3.17918361674229","3.2438857780042","2.96815297614001"
"1552712_a_at","23057","NMNAT2","5.15177216149333","6.22360256337923","5.45980422613753","5.29887219623606","6.05707495637503","4.95485884409884","5.45980422613753"
"1552716_at","79925","SPEF2","4.42377770157936","4.46381765512103","4.61614439639728","4.46381765512103","4.25576201254147","4.70939315573304","4.6111692925155"
"1552721_a_at","2246","FGF1","3.18540239474195","6.19859079440826","4.73541087965536","4.81818306832755","4.4760533734578","4.53378789374448","4.56732332888015"
"1552724_at","158800","RHOXF1","4.22614241199081","4.07289733576333","4.07289733576333","4.07289733576333","3.70563636547935","4.07289733576333","4.07289733576333"
"1552725_s_at","170691","ADAMTS17","3.17347911106141","3.29529410102766","3.31464285781198","3.11658452031838","3.73184716131206","3.62667287059919","3.69681162774001"
"1552730_at","50846","DHH","3.08189672098283","3.09222458520885","3.24016922494315","3.09222458520885","3.42338820686961","3.02280188239012","3.04377397612844"
"1552731_at","137735","ABRA","2.56996909027272","2.43169406497837","2.34343607598088","2.43169406497837","2.43169406497837","2.22656048185869","2.47722847766383"
"1552733_at","122773","KLHDC1","4.9116597736995","4.97011142507242","4.66586155759429","5.24539178105961","4.77338535881366","4.94776566867356","5.25485825842206"
"1552737_s_at","11060","WWP2","3.69467020012955","3.32835304758484","3.77757423858706","3.82146213763964","4.04103507950499","3.29340805374386","3.04529476504058"
"1552739_s_at","54879","ST7L","5.1001101387295","4.82520929350501","5.13518648912255","4.11151174636529","4.44596231113148","4.76278677326463","5.32465644647641"
"1552740_at","150590","C2orf15","1.8620954028256","1.98122213831328","1.98912631123168","1.98122213831328","1.98122213831328","1.98122213831328","2.01794625395885"
"1552742_at","131096","KCNH8","2.55344135451303","2.37757732671157","2.56011703382902","2.30161491508903","2.37757732671157","2.17244374359189","2.42311173939703"
"1552745_at","133482","SLCO6A1","2.83262912933222","2.89443678339265","2.77644232148921","2.83262912933222","2.54888638565177","2.7562170456461","3.19894628187692"
"1552747_a_at","151649","PP2D1","1.98122213831328","1.92841960578599","2.03912281993837","2.19730820783019","1.98122213831328","1.99838984440945","1.98122213831328"
"1552750_at","117286","CIB3","2.34670230389486","2.22146092785035","2.14538258447907","2.14538258447907","1.96858934229288","2.29322657368518","2.14538258447907"
"1552757_s_at","157983","DOCK8-AS1","2.47472519907746","2.5790908491064","2.61939116629441","2.49408321290028","2.3873728768171","2.35561572160709","2.61837455254989"
"1552761_at","162515","SLC16A11","4.78689522882565","4.46381765512103","4.46381765512103","4.20988100903467","4.38103071419923","4.52598816926302","4.46381765512103"
"1552766_at","90161","HS6ST2","2.22623193206564","2.21297747953579","2.60174557467077","2.21297747953579","2.01129770305791","1.81986216414425","2.12676822478712"
"1552769_at","90589","ZNF625","3.53045711080037","3.6174161423338","3.53045711080037","3.50016945905708","3.53045711080037","3.56311682716105","3.5058360451334"
"1552770_s_at","147837","ZNF563","2.53502484093078","2.53502484093078","2.58568757539235","2.47988921773357","2.3335385018562","2.47463133485853","2.75998093513149"
"1552773_at","338339","CLEC4D","3.22348290236147","3.08523532751578","3.07857780083808","3.286348967257","3.19068670782588","3.08523532751578","2.9535898998003"
"1552775_at","222545","GPRC6A","4.38518815571117","4.2061089252285","4.2061089252285","4.36957723361158","3.98587931600185","3.8661111516854","4.2061089252285"
"1552777_a_at","135250","RAET1E","3.13083599889584","3.021553587402","3.39196874200652","3.021553587402","2.95002611237201","2.85325491238062","2.70897514843129"
"1552783_at","147687","ZNF417","1.82099848219282","1.92396123219299","1.98912631123168","1.98912631123168","2.10220836973833","1.80849071046378","2.10220836973833"
"1552785_at","163115","ZNF781","2.43169406497837","2.43169406497837","2.43169406497837","2.3264427106364","2.28104386796557","2.48293114342925","2.69127424808637"
"1552787_at","92797","HELB","2.85325491238062","2.79918755418073","3.09222458520885","2.88550788562535","2.35452301426193","2.85325491238062","2.75068788485794"
"1552789_at","7095","SEC62","3.42694264230582","4.43226440464329","4.05908376350889","4.2061089252285","4.58489589393051","4.35583834601367","4.66803687731825"
"1552791_a_at","10345","TRDN","2.61500002720063","1.9724118412734","2.05670890284494","2.08552884557211","2.08552884557211","1.80151547990792","2.08552884557211"
"1552792_at","122809","SOCS4","3.17398860786999","2.96852508424884","3.0058158893404","2.89806931032362","2.76912882999852","2.69324135010582","2.69324135010582"
"1552793_at","286122","C8orf31","3.87421634788014","4.07376639469959","3.99782494588632","5.42184902159313","4.09121103295587","4.39906165767624","4.69801804559211"
"1552794_a_at","284306","ZNF547","1.7739831022993","2.08552884557211","2.15131268671654","2.23785946623548","2.3335385018562","2.23785946623548","2.1008541718035"
"1552799_at","203062","TSNARE1","4.03557660365472","3.83471762986219","3.83471762986219","4.00496238178399","3.49728286484204","3.83471762986219","3.83471762986219"
"1552801_at","92291","CAPN13","3.11430180495974","3.27769233392064","2.9900495285761","2.92407701688983","2.9174484623407","3.18819752883483","3.29567349518257"
"1552804_a_at","114609","TIRAP","3.81376198356483","4.08675418325596","4.15533826232552","4.32087307289623","4.08675418325596","4.08675418325596","4.00323034376087"
"1552806_a_at","89790","SIGLEC10","3.21929377466695","3.10494839165258","3.0460665396591","3.21929377466695","3.51997637981514","2.93514320134551","3.31053247051299"
"1552809_at","5992","RFX4","2.34142081785167","2.50954864689053","2.50954864689053","2.40485741730026","2.56018175021371","2.59513799135385","2.85325491238062"
"1552811_at","117166","WFIKKN1","5.21552718394598","5.19812744319212","5.14772247325479","5.02962126070596","5.12883940939367","4.95997160922369","5.1826897970366"
"1552812_a_at","29843","SENP1","4.59310412177037","4.73212162909719","5.30660618998527","4.61340531970235","4.35382513659435","4.5343158733453","4.3477014448357"
"1552813_at","136259","KLF14","4.47557398696819","4.60912852296226","4.41251565111339","4.74927483256305","4.25579206178163","4.39372955088402","4.23305793391041"
"1552816_at","158046","NXNL2","2.03893983852868","1.9766382787828","1.91755010595469","2.02872031969042","2.14047966022628","1.85751154329512","2.08080236059805"
"1552825_at","252884","ZNF396","2.55792716654629","2.80574652041133","2.71832715516301","2.73716244134177","2.68634188907672","2.73716244134177","2.79052905697038"
"1552826_at","115111","SLC26A7","2.07507137616925","1.93122128219129","2.06274789111062","1.90845897186702","2.01794625395885","1.99332518829189","1.96418551957288"
"1552830_at","162517","FBXO39","2.71966757289376","2.76912882999852","2.62373549637684","2.70094293444246","2.76912882999852","2.72968943808674","2.81571269785747"
"1552834_at","192134","B3GNT6","4.21690476321464","4.15638688333969","3.87680000693107","4.16590713302509","3.64062345651588","3.7446430651803","3.97254819378964"
"1552836_at","285267","ZNF619","5.03596672403905","5.01367077026163","4.9129717502445","4.75067174580148","4.44596231113148","4.51703672408741","4.51170353850612"
"1552839_at","161142","FAM71D","3.16350534910962","2.9535898998003","3.0249317616764","2.74565616799881","2.9535898998003","2.76912882999852","3.08189672098283"
"1552846_s_at","115273","RAB42","4.65251397353498","4.26640232849524","4.53378789374448","4.55658478929713","4.15300027760341","4.53378789374448","4.64681239776426"
"1552848_a_at","139411","PTCHD1","2.96086631725087","2.76335470487565","2.79633935159516","3.01626217358631","2.80132794457858","2.76335470487565","2.91174454426443"
"1552849_at","130951","M1AP","2.35126702083018","2.49967325258264","2.42124461533585","2.39785602787362","2.24523447030153","2.31506908695181","2.44867658013867"
"1552852_a_at","201516","ZSCAN4","2.35561572160709","2.30673097517228","2.30673097517228","2.30673097517228","2.23730827235355","2.29547567221794","2.59032516249193"
"1552853_at","127731","VWA5B1","3.67553828569769","3.44454796949984","3.14412957464487","3.65241954857059","3.81002532731569","3.55559580124057","3.69769689638605"
"1552856_at","197196","LINC00311","2.36071329204412","2.61500002720063","2.43641307373526","2.81787279635315","2.61500002720063","2.70140872306908","2.58141623149655"
"1552857_a_at","3362","HTR6","3.3960997727717","3.52140772616583","3.32845850757807","3.50719140828585","3.74361270144352","3.52140772616583","3.52140772616583"
"1552858_at","158809","MAGEB6","2.00998973220692","2.01794625395885","2.50954864689053","2.01021005519625","2.01794625395885","1.95816989216607","2.01794625395885"
