row ID,row m/z,row retention time,row identity (main ID),120.mzXML Peak area,108.mzXML Peak area,114.mzXML Peak area,116.mzXML Peak area,122.mzXML Peak area,124.mzXML Peak area,138.mzXML Peak area,136.mzXML Peak area,142.mzXML Peak area,144.mzXML Peak area,146.mzXML Peak area,140.mzXML Peak area,
957,97.02822962756107,2.9110148,2-Furancarboxaldehyde: 0.939,2228.5815,981.0841,2355.2954,1408.4763,2695.2437,865.3552,2785.1616,2692.2495,0,1110.3046,2354.4304,1488.8702,
958,118.08645471011393,2.9206722,L-Valine: 0.944,6545.42,6115.7607,5048.8237,5373.7573,6565.247,3554.5037,5168.8315,4783.1924,2257.7273,3568.8442,5048.4375,4739.219,
959,252.07336763544507,2.9223983,,4058.2075,1204.8608,4450.55,2209.678,5061.3,998.7516,7179.734,4874.574,576.0564,1302.1677,4346.7725,2318.9678,
960,224.128588038169,2.9227428,Cerulenin: 0.930,2336.7913,1982.3381,2109.3542,1961.0369,2359.957,2098.49,2097.1902,2004.8184,960.4722,2091.0232,1923.5135,2071.4524,
961,465.085009580259,2.9228349,,5510.155,1590.9805,6084.4844,2898.0947,0,1336.4977,0,6964.3267,798.6556,1685.2621,5956.4043,3063.3936,
964,249.05457158609383,3.0222232,,0,686.82074,0,372.7136,0,0,0,0,292.6324,388.99106,0,311.89264,
965,307.122150286859,3.0310268,trans-O-Methylgrandmarin: 0.508,412.32016,0,0,0,0,0,0,0,311.6804,462.11075,371.82642,445.23743,
967,262.1659716808836,3.0683708,3-Hydroxyisovalerylcarnitine: 0.864,21547.168,11804.187,19431.422,18128.74,21615.562,8987.536,20115.762,23215.656,8740.648,8401.034,28298.307,11459.057,
968,173.0787570411287,3.1035726,2-Octenedioic acid: 0.600,727.1301,716.0562,767.3706,554.55475,728.451,855.5788,540.5151,781.13416,872.1235,1194.6321,464.89423,765.7757,
972,199.98797512415618,3.1290972,,644.371,0,517.3046,0,318.68085,0,557.08386,359.81796,0,0,1212.1587,0,
975,136.93119440806254,3.1491334,,331.02454,319.94196,0,0,466.47314,0,344.70044,0,0,0,0,0,
977,224.128654120647,3.168067,Cerulenin: 0.921,495.61658,0,523.17645,396.3266,670.3097,533.3206,684.81287,499.2409,1105.5101,466.81732,839.09705,458.7936,
982,160.0760393677351,3.255761,Indoleacetaldehyde: 0.927,4520.936,7701.88,7240.9546,8529.266,3680.8066,7784.9097,5504.764,5278.7114,9623.873,6798.3013,3230.165,8060.3657,
984,118.08648321487745,3.2681777,L-Valine: 0.936,4687.3887,4743.0967,4261.6636,4164.264,4335.5737,3366.56,5017.3955,1339.8564,3172.809,3417.6077,3293.4727,3131.96,
986,262.16569924525146,3.347642,3-Hydroxyisovalerylcarnitine: 0.898,3161.2695,2152.2832,2151.1838,3622.777,2017.783,0,4963.302,5620.369,0,0,6300.7837,0,
991,136.93123331752258,3.3901017,,988.5799,522.48987,527.65216,0,473.3118,0,322.51114,334.93268,584.7415,322.0503,623.3097,596.9907,
994,141.9595195125923,3.4131331,,478.47522,430.9525,0,0,414.3479,0,0,0,530.5581,0,438.60693,0,
995,262.1655984837428,3.4152167,3-Hydroxyisovalerylcarnitine: 0.911,2426.9136,0,3527.6963,0,0,1932.056,3669.4304,4603.748,0,0,3449.0557,1921.3785,
996,192.93346076138812,3.4226224,,960.0674,830.2551,1113.9321,0,0,0,1549.9061,691.99664,0,0,922.8945,0,
997,122.09576962708293,3.4400318,"N,N-Dimethylaniline: 0.821",1472.2909,1522.5387,1501.6974,1447.8115,1348.02,1427.3267,1408.7555,1337.185,1631.3829,1546.237,1463.0704,1509.7445,
1001,224.12858304988745,3.4510286,Cerulenin: 0.931,417.9495,457.11746,668.70245,0,357.20197,0,478.5692,0,0,739.94763,0,455.81122,
1003,136.9311876707272,3.4796612,,0,0,345.69882,0,530.0959,0,598.46704,395.33652,0,295.75162,282.6866,0,
1009,97.96939321563377,3.5620532,,1603.8848,784.9789,0,911.71375,926.1332,0,682.3996,694.5027,2282.907,1013.1604,934.92487,1289.9042,
1010,217.1549658568486,3.5686767,Valylvaline: 0.954,364.0716,0,358.7962,0,0,0,533.0717,541.8215,0,0,326.0768,0,
1011,224.12858381742078,3.5687475,Cerulenin: 0.931,643.03577,455.23264,627.7411,498.85892,985.6878,765.677,744.3294,1234.4954,730.82935,526.24756,788.46136,755.0055,
1012,118.08642618951426,3.5719864,L-Valine: 0.952,2313.545,0,1555.4584,0,0,0,2218.506,2140.4421,0,0,1984.2008,0,
1016,922.0097967394098,3.6183732,,0,10219.758,0,20009.855,0,0,0,0,0,3764.826,5512.435,12164.667,
1017,192.93347318562914,3.6391447,,1080.803,0,1290.8877,0,3482.7385,0,700.3543,1219.784,0,0,1585.2114,0,
1021,136.93135646712204,3.655047,,555.71655,0,498.3996,0,448.58026,0,377.9034,0,0,0,0,352.92743,
1024,463.23041567080026,3.689522,6-Dehydrotestosterone glucuronide: 0.840,488.47375,0,463.2162,0,413.36652,0,405.1665,406.51025,0,0,432.0409,0,
1027,194.12591080599137,3.7290113,,0,0,741.2294,709.42694,0,495.4522,0,491.90033,0,1269.1539,0,1052.1553,
1028,192.9334120160741,3.7707868,,0,0,1376.6467,0,2436.2048,0,2080.7515,1657.3046,0,759.1165,0,0,
1029,224.12858724515067,3.770797,Cerulenin: 0.930,0,0,0,400.6136,440.60577,336.2378,0,0,540.55835,415.26172,0,418.96173,
1030,97.96942863343928,3.7757638,,0,1149.6304,0,771.88306,885.3262,2018.6166,0,0,0,1026.1396,0,1757.9219,
1031,99.93603695985924,3.7856967,,739.4376,0,823.2068,0,0,0,843.726,0,0,737.7315,1290.2369,0,
1033,136.93132444770353,3.837227,,686.39905,0,332.9052,329.84247,604.2993,0,698.68555,296.596,436.31,0,369.17828,0,
1034,96.97196615451173,3.8401933,,1192.9851,0,1108.6475,0,1442.2609,0,2462.823,0,1164.1696,0,0,0,
1035,323.0702317569836,3.8454132,L-gamma-Glutamyl-S-allylthio-L-cysteine: 0.715,494.2553,0,563.9216,0,566.20056,0,759.68866,509.3005,0,0,0,0,
1038,97.96946147028228,3.8802352,,0,767.86444,2730.013,667.2691,0,1461.3044,0,1030.9308,1467.5869,782.14874,0,1973.1234,
1039,136.93110756792825,3.8838863,,373.87463,353.1933,347.82803,0,599.42053,0,712.228,0,0,0,0,508.51343,
1044,141.9595138602402,3.94269,,0,472.40228,608.1904,0,958.78204,1306.0045,495.1838,695.4452,999.6197,789.81134,766.19244,1712.4463,
1047,141.95963665565367,3.9682667,,0,546.8224,0,536.3198,0,601.8793,0,572.5752,490.96716,0,0,0,
1048,192.93357337291354,3.9714928,,941.93805,1002.9023,1049.7203,737.77734,0,0,878.5803,1364.5905,0,0,1526.5939,0,
1050,136.93127974411146,3.9874687,,693.4008,0,376.439,0,660.2244,508.3181,281.08054,288.17932,0,608.89185,1158.1699,656.2225,
1051,97.96937067415395,3.9894276,,1025.7092,1940.3066,852.26276,2139.2283,4599.6255,1092.4207,1843.267,1401.8591,2002.1981,1177.6392,785.0065,861.64606,
1053,99.93599118869497,4.027306,,891.2856,908.0459,723.02124,884.53687,1412.2134,0,1403.7289,0,0,853.7679,680.5888,0,
1054,247.12937014883371,4.0368786,L-beta-aspartyl-L-leucine: 0.930,0,474.55072,512.45984,450.4337,412.09293,624.58,524.32196,463.49222,652.55396,535.37006,466.78903,591.4434,
1057,224.12868086301734,4.0848184,Cerulenin: 0.917,0,845.40063,0,364.23126,361.7303,722.83813,469.97687,818.90234,531.4298,607.54645,340.62558,0,
1059,384.56556117988697,4.10685,,1102.935,0,0,0,1343.5688,0,2629.706,1407.1221,0,0,0,0,
1060,411.02578472357646,4.1202054,Butoconazole: 0.943,1705.62,0,1550.5256,0,2041.5475,0,3933.9688,2291.6516,0,0,1315.8951,0,
1063,94.06536760547705,4.1264224,Aniline: 0.914,0,682.8145,0,988.6216,0,2327.18,0,0,2225.4727,950.89856,0,1024.587,
1064,146.0605118127645,4.127805,Indole-3-carboxaldehyde: 0.892,0,444.4595,0,595.18036,0,1475.5244,0,0,1376.3204,565.083,0,654.6619,
1065,163.08677007605604,4.1300335,Norcotinine: 0.963,0,0,0,0,0,874.9028,0,0,831.53925,350.28903,0,401.45328,
1066,120.04483127610297,4.1308203,"1,2-Diacylglycerol-LD-PI-pool: 0.878",0,0,0,469.8976,0,1248.9623,0,0,1186.0709,507.4958,0,537.80115,
1067,209.09262891380104,4.1315365,Kynurenine_conf: 0.944,385.41537,1897.2074,591.5869,2594.3843,0,6533.115,740.79004,424.3954,6102.278,2499.2883,308.1849,2798.5378,
1068,192.06593831980436,4.1330557,N-Acetyl-L-methionine: 0.488,0,1603.6666,510.17383,2223.1538,0,5508.439,629.6842,384.6149,5228.151,2093.761,0,2373.548,
1070,118.08594766455741,4.141244,L-Valine: 0.913,0,3064.5347,1159.5505,1430.9974,0,3539.4285,5027.6914,0,3719.4314,1462.5256,0,1494.6658,
1075,96.97196561698294,4.1993585,,0,1519.7543,0,0,0,0,0,0,2517.6206,0,1313.2843,1237.6248,
1077,136.9313046239033,4.2109084,,368.74112,0,0,406.96564,411.86276,0,358.12415,0,0,0,306.93915,567.25714,
1078,367.15062285542876,4.223393,"1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate: 0.941",989.85175,3363.733,1390.9369,3130.4,849.2869,2588.8362,1350.1349,1435.4773,3495.0835,2795.2625,1531.7328,2978.1448,
1083,192.93341429099613,4.253733,,0,0,0,0,775.811,802.7068,0,0,0,761.09863,775.8452,1014.45685,
1088,97.96930441955308,4.2883244,,2672.6785,0,1617.0964,2184.9749,2900.1316,725.4846,2683.3188,1703.3134,0,707.1503,2647.6755,0,
1089,141.95929990980167,4.2897153,,1249.518,556.0552,584.47473,510.64737,2070.5732,0,912.2252,774.18555,675.9198,596.8699,1334.1564,1838.0175,
1095,129.1048543132309,4.383517,,7023.3306,49785.188,38797.45,45901.26,36003.684,36642.11,45859.89,37830.97,44870.81,6488.3223,33289.582,54753.22,
1096,129.1983070933864,4.3878717,,0,3529.1965,2954.2095,3414.3464,2755.4353,2776.35,3250.3142,2844.9229,3413.462,0,2530.5535,3830.6316,
1097,140.0795061315991,4.3878756,Histidinal: 0.445,0,2846.1548,2236.994,2608.9702,2033.6638,2084.0283,2616.0405,2201.5286,2548.2302,0,1908.6775,2756.6184,
1098,265.0133395294729,4.3878694,"5,8-Dihydro-6-(4-methyl-3-pentenyl)-1,2,3,4-tetrathiocin: 0.067",0,615.45715,0,510.07373,0,0,378.52945,0,386.226,411.2046,0,665.4325,
1099,158.0910667708344,4.3903584,,0,1028.1512,778.92975,921.05383,704.58276,1005.6336,916.5019,748.70966,888.48566,0,662.88763,1109.9823,
1100,176.11367871497532,4.3907833,Debrisoquine: 0.140,17666.232,19619.518,18920.805,16833.787,13251.575,13713.136,16528.465,17472.42,16648.793,0,24637.762,20042.69,
1101,83.05944296620405,4.3920183,Fomepizole: 0.626,0,1419.5731,1283.1929,1517.538,1197.1245,1203.3694,1312.7142,1226.4769,1495.945,0,1083.2219,1616.0575,
1102,131.04940217082915,4.392015,2-[(Methylthio)methyl]-2-butenal: 0.209,0,3307.0786,2286.4385,3834.4958,1762.4531,1972.654,3170.0352,2186.1208,2658.2678,0,1801.6461,3617.4434,
1103,120.17010373625615,4.3936734,,0,3940.1304,3086.8186,5283.852,2308.5706,2567.6453,3991.0574,2956.1843,3636.5564,0,2349.1545,5058.344,
1104,100.09365355177178,4.394915,,0,351.11917,307.0788,373.07266,289.2228,295.3986,318.12662,308.991,364.38983,0,266.8867,399.04294,
1105,149.05986262426666,4.394915,Cinnamic acid: 0.965,0,1023.1801,713.37256,1176.746,549.9259,610.63684,967.00464,827.1409,839.564,0,1105.5974,1257.1168,
1106,166.08652905620735,4.3949246,L-Phenylalanine: 0.945,11459.183,19343.814,17423.348,24016.715,20466.31,11518.179,18013.303,13387.591,15649.761,0,10339.936,22485.791,
1108,111.08130074142592,4.3963985,"2,3,5-Trimethylfuran: 0.742",0,4599.0444,4216.553,4931.526,3885.5652,3934.7466,4962.8306,4107.8228,4787.0547,1651.0225,3583.003,5279.0835,
1109,103.05483051383302,4.39657,3-Methyl-2-butene-1-thiol: 0.105,0,5471.0205,4351.8687,7217.8257,3326.5999,3707.3054,5972.2026,4192.2847,4973.9844,0,3393.7166,6852.912,
1110,120.08126639769017,4.3967752,,0,53130.992,42203.29,70539.555,32222.715,35841.836,57886.234,40920.89,49276.562,23267.973,32874.5,67005.53,
1111,107.04954001395367,4.397183,Benzaldehyde: 0.876,547.3071,2148.6814,1721.2588,2842.5605,1315.2389,1436.6045,2368.9294,1628.996,1999.2588,0,1343.197,2706.4438,
1112,98.07769133089857,4.3976636,,288.24854,637.9817,503.42206,608.6245,454.84372,460.5785,584.1382,488.6883,572.7974,296.5495,432.43127,626.4689,
1113,114.07275161412569,4.400772,,625.2413,1771.7538,1601.7146,1903.314,1486.939,1471.5934,1606.218,1524.3512,1856.4078,1030.6711,1384.7631,2048.7495,
1114,129.1025389043745,4.4293203,,20926.879,16321.493,0,14380.678,5912.019,18134.71,16281.474,4920.3022,18295.322,27367.2,17675.945,0,
1116,922.0097623120946,4.4308143,,14020.333,0,4029.8533,5135.3486,4281.63,0,4439.705,4261.157,0,0,0,4580.911,
1118,98.07516756719168,4.4413915,,0,234.25676,0,196.17413,252.89156,0,0,0,0,0,262.843,0,
1119,176.11095127558272,4.441797,,7438.3115,6425.993,5486.527,4924.8325,6423.452,6390.3,5554.8477,6833.256,6483.036,9793.013,0,5399.2886,
1120,149.0572459610952,4.443303,Hydroxylated lecithin: 0.651,312.72308,372.51965,298.6455,357.1319,287.9344,310.753,340.0237,331.69135,338.39447,425.49103,0,354.5795,
1121,166.08377398720606,4.444014,L-Phenylalanine: 0.502,5729.295,6515.2627,5470.394,7429.083,0,5711.4604,6476.2563,6668.2407,4805.3086,7685.9854,6676.704,6718.99,
1122,158.08832186466552,4.445643,,450.9119,370.0938,262.24377,335.83948,385.42996,374.52536,313.033,281.50192,289.9525,566.5899,456.71738,321.75815,
1124,131.04673837050362,4.447021,,983.85974,1111.1345,935.2684,1301.0758,748.32654,912.44727,1168.9237,1064.4956,822.0279,1246.5671,791.8911,987.9169,
1125,140.07581002608433,4.4477124,,1286.238,1032.3029,855.7034,836.3091,1136.5743,1125.6879,980.2232,844.60236,742.1935,1506.3931,1058.8054,786.3847,
1126,111.07894108020369,4.45065,"2,3,5-Trimethylfuran: 0.550",1675.1195,1375.1305,1625.9767,1338.9982,1917.5975,1884.126,1653.1609,1646.9116,1443.1025,0,1783.3589,1318.0659,
1127,103.05267937491544,4.4532332,Cycloserine: 0.199,1167.7362,1580.1654,1616.3416,2053.809,1679.2769,1870.9467,1604.2798,1484.4392,1589.0892,1494.8639,1826.1592,1886.9333,
1128,120.07918677617056,4.4539647,,0,0,17889.85,22622.752,17238.055,17199.662,0,18140.184,16074.275,0,18443.01,0,
1129,107.04784361841803,4.4558926,Benzaldehyde: 0.596,0,576.5723,646.03687,618.5547,451.04065,603.58606,879.7036,581.7208,515.521,857.17786,718.6768,590.2401,
1130,83.05780596195343,4.4590945,,391.3222,406.76706,448.31577,265.8126,476.44595,479.38177,381.08032,298.72742,305.18265,507.00903,409.45895,412.84924,
1131,114.07132024332005,4.4653196,,0,601.122,0,370.54865,0,594.427,0,508.68805,495.29028,0,0,193.52287,
1132,224.12788593823993,4.4877405,Cerulenin: 0.965,640.3629,653.96014,639.4638,621.1461,404.00714,487.40988,687.65826,527.5977,568.6792,589.4003,771.73474,580.5529,
1133,118.08594026555053,4.503621,L-Valine: 0.911,0,1559.8888,1375.1405,1343.917,0,1715.6284,0,0,1573.4889,1289.4048,0,1291.2521,
1136,141.95860016737583,4.562003,,0,611.0797,0,0,1808.9064,0,412.794,0,557.87213,0,1966.8053,0,
1142,96.97197646393887,4.6398535,,0,1450.979,1114.8656,0,1158.458,1251.157,0,0,0,0,0,1596.839,
1143,97.96915437101892,4.641065,,4080.344,0,0,1630.7751,4970.223,0,1919.7148,2014.1323,1178.7411,4350.19,3833.2302,1637.4489,
1144,98.98419300790921,4.670404,,0,642.9415,0,0,0,0,0,0,1370.9404,0,1212.6525,1528.3356,
1145,136.93128159288523,4.702846,,390.88882,351.80753,316.18988,333.69742,0,298.56888,0,268.63928,349.04678,0,384.1548,481.9987,
1146,141.95951298953383,4.708802,,0,815.5482,1605.8065,3305.6516,1302.9448,1231.0902,1722.4084,0,653.9143,524.99475,0,0,
1148,122.96437913461303,4.725464,,2355.168,0,1589.3567,0,1638.6708,0,0,913.2185,0,0,1574.6869,1161.9967,
1150,99.93596988222761,4.7342086,,1056.8811,0,0,737.1683,1023.29175,0,694.5195,0,1082.8882,0,0,1702.5958,
1152,192.93353023724276,4.7383933,,1965.1393,709.29156,702.05255,900.4743,0,1525.0906,813.3941,818.0015,843.1783,0,664.47766,1923.001,
1153,97.96938421400803,4.745078,,0,3041.725,0,3815.1218,2610.6807,4202.653,3301.6287,1560.6769,1570.7347,1470.6713,3067.7183,0,
1154,141.95941568236958,4.7491865,,2634.3638,1393.8966,3092.7473,0,1488.127,1448.0048,990.4094,3116.199,481.83435,3028.378,0,1466.474,
1158,240.10255529525057,4.790411,N-Ornithyl-L-taurine: 0.819,2519.387,469.3299,2748.2463,693.3938,1944.0355,0,3155.6912,2988.698,719.9727,471.1085,3418.9534,838.043,
1159,99.93603189613813,4.7916164,,2838.9255,0,2607.191,727.7457,946.187,1631.7556,795.0045,687.0294,816.31006,832.4719,1760.7974,0,
1163,237.08759481785938,4.834873,L-Formylkynurenine_conf: 0.934,0,1169.7289,486.90903,1714.2412,0,4482.25,655.8916,0,9394.504,3636.11,0,2737.8757,
1164,192.06612389726016,4.836079,N-Acetyl-L-methionine: 0.520,0,0,0,0,0,967.1268,0,0,1983.2739,762.04956,0,602.83636,
1166,122.96453185699576,4.8394957,,0,0,1012.73114,0,1130.1344,0,0,1636.8534,0,0,0,952.28436,
1173,127.04964566097208,4.9069653,Thymine: 0.854,0,860.4712,688.3263,207.29599,405.78687,0,563.2094,625.55225,476.91116,528.5038,854.4043,857.3703,
1174,193.93066919558797,4.909412,,570.53754,826.71063,1603.8159,0,579.1292,544.4615,0,0,0,711.5419,0,885.9589,
1177,141.9595324928757,4.978402,,2511.0383,967.0464,1720.9183,2339.4363,1078.0569,1194.5262,0,0,0,0,3230.7073,1485.725,
1178,96.9720454232975,4.9848466,,1349.2943,1530.7205,1774.9905,0,3154.0623,0,1224.1653,1385.5618,1467.4424,1353.099,1596.1794,1412.0424,
1180,122.96447091807413,4.996925,,1356.717,0,700.1941,0,1453.2216,0,0,0,0,0,0,740.9652,
1181,122.9645249603331,5.0104747,,1517.1443,0,1034.8995,1127.2037,1561.2672,896.4695,697.3723,1334.0137,0,712.4348,1822.8806,3047.6343,
1183,136.931321752602,5.0394497,,0,605.0836,342.53305,0,300.53867,352.53638,0,0,0,0,0,0,
1184,96.97210762585219,5.0437083,,3831.057,0,1213.1676,0,0,0,1166.1556,1065.3445,0,1503.9357,0,1852.9534,
1185,97.96942544321242,5.043934,,1509.7313,0,0,2922.266,0,2634.2288,3150.9663,0,865.03186,1657.7767,3723.9797,4976.919,
1186,99.93606473725916,5.0547466,,1377.476,1335.1427,2353.2544,845.2399,1774.5814,2368.4373,1730.3925,1846.5034,1190.5419,1891.793,0,0,
1187,97.96945919439112,5.0692096,,2226.5864,0,0,1448.8784,4301.477,1588.2361,2514.4634,0,0,0,1959.4678,2608.1157,
1189,138.9642679010765,5.0832043,,392.3935,524.5103,950.31885,0,0,0,478.2791,0,0,0,0,0,
1190,136.93134008383265,5.085203,,0,347.82257,0,355.43323,429.52753,313.20438,398.64642,0,0,0,0,648.63434,
1191,192.93349629213793,5.108759,,702.9907,774.2599,694.58356,0,0,993.1553,1186.4314,1449.848,1442.762,0,736.55896,1767.9288,
1192,140.9615302226735,5.116206,,0,1669.9042,3986.374,1782.5664,2998.6174,0,2041.9155,0,1626.5028,3452.822,3084.9126,0,
1197,96.97202782723626,5.138316,,0,1630.208,0,3452.881,2114.8037,3346.0989,1551.8722,2002.1136,3214.3284,2076.2686,1434.7927,1149.7808,
1198,192.93353623816387,5.165036,,2117.5684,0,2246.199,953.3665,2509.977,0,777.66174,1591.2192,785.66986,1542.7802,1029.9309,1186.1915,
1200,230.13917575639306,5.169065,Butenylcarnitine: 0.929,885.2346,718.5255,575.7963,841.28217,0,740.95416,608.3921,1499.5905,611.4626,509.30154,2099.373,721.0495,
1201,140.9616144819306,5.181815,,0,1670.7263,4045.8862,1949.3927,0,2123.9788,2300.3245,2208.358,1654.9043,2008.5646,2943.622,0,
1202,141.9595522171865,5.1998434,,1316.9882,0,1738.896,0,1129.7383,982.0967,965.58624,1613.1478,0,1368.1998,0,2583.7175,
1203,138.964329087302,5.2016425,,0,607.68646,713.35406,0,419.60577,405.4247,412.0655,788.9064,0,778.97815,0,0,
1205,96.97210892509041,5.2241,,0,1385.0289,0,0,0,0,2464.5623,1498.0559,0,1443.1217,0,0,
1207,99.93611078247258,5.2526865,,1949.8135,881.4866,789.40356,0,0,880.0964,1895.7426,1135.2844,1405.4861,1630.9441,2709.4946,868.14734,
1208,193.93070088203115,5.2526793,,422.3648,1051.7556,431.63364,0,0,837.87573,787.42645,369.27737,839.19946,557.21606,779.23236,0,
1210,276.1812871140665,5.2947164,3-Hydroxyhexanoylcarnitine: 0.911,11203.4795,1362.6133,3764.254,1191.133,5264.541,952.69464,5360.3965,15388.546,852.305,0,10216.31,0,
1211,140.96160543611376,5.3132424,,1815.2112,1782.4362,3637.0713,2757.2236,0,2120.7166,2318.52,5993.937,1674.4392,2241.6711,1667.4829,3491.1807,
1214,98.98407759254364,5.375125,,0,988.82477,0,0,787.62994,0,0,0,0,692.7469,1052.5724,0,
1215,192.933569396346,5.387398,,698.2044,0,1620.1085,1380.5021,1273.2418,0,1251.4937,0,2796.0598,0,1688.97,0,
1216,122.96444671330082,5.389643,,1337.3698,0,1178.0339,0,752.35205,1008.709,1320.6295,907.2334,746.5422,941.4932,756.8779,682.63617,
1217,138.96407228182673,5.4009066,,0,0,815.47424,0,615.5592,0,355.47247,440.2769,0,0,0,587.5115,
1218,96.97202842798615,5.408254,,0,1177.4285,2603.0251,0,0,2812.7063,1572.5798,3924.7983,1479.764,0,0,2422.6824,
1222,99.93607006531961,5.4208474,,800.05023,1900.4921,1283.321,1836.4635,935.81805,1797.7494,3916.8635,1617.4673,2195.6812,1723.093,1883.3674,1492.1993,
1223,138.96420281482037,5.4415197,,451.3262,0,1359.5941,455.38928,794.2572,813.8863,442.3522,376.78656,1244.2512,641.53986,429.90036,528.7002,
1224,122.96450152429763,5.4504786,,1190.3112,0,0,0,1577.8728,0,1249.9253,3314.7463,0,728.77075,1789.259,942.5721,
1226,99.93607989626175,5.4720335,,0,1327.3324,0,2394.2295,0,0,0,983.0066,1682.627,0,0,0,
1227,96.97207455983855,5.4815216,,0,3858.0068,2690.7463,4435.119,5831.0938,0,1833.969,0,0,1618.5071,4040.7122,0,
1228,97.9694183933743,5.4880447,,4024.5017,0,0,2669.1665,1745.7533,1633.9427,2261.1401,0,0,0,2612.2578,2615.825,
1229,179.99060591091504,5.4913597,,0,0,397.78766,645.3252,0,374.32733,369.5317,362.2543,427.32642,0,454.076,0,
1230,140.96152864359487,5.492621,,1835.9993,3836.5435,3359.6123,4047.8494,4781.56,2487.3628,5397.497,5552.4307,8806.904,5841.7534,3963.4778,6326.1177,
1232,192.9335269310549,5.530235,,2108.3665,1539.6055,1200.0392,1994.2797,3013.961,879.78625,1553.3333,2106.1643,2145.3735,1269.3982,1509.6665,1935.931,
1234,141.9595437713287,5.547076,,0,0,0,1024.8262,0,1675.7169,0,1740.2369,1773.9194,0,0,903.2447,
1235,193.93077813944976,5.591879,,0,1000.04224,1187.3848,806.28406,1086.8436,0,0,0,0,0,0,0,
1237,96.97206993398322,5.620997,,6800.817,3182.9165,3789.7478,1903.7979,2353.0745,1278.2479,4330.9033,2772.2532,2882.6309,1430.0381,4485.5693,2228.9888,
1239,98.98410840081242,5.6305165,,971.4556,0,743.6692,0,0,0,0,745.548,0,911.61285,605.4611,1105.3608,
1240,140.96158782427085,5.638137,,5660.881,2565.0085,3709.3347,5643.3657,6623.0425,4332.3467,2110.216,3491.465,0,1627.7612,4114.581,0,
1241,136.93134147811662,5.6387906,,370.53598,0,447.59842,0,332.17123,0,331.0526,299.48608,0,458.21744,0,347.19907,
1242,99.93606610429734,5.654183,,738.791,3186.028,4135.993,2161.7917,794.51056,2331.316,1557.7727,3405.178,1227.21,0,1769.0673,1008.2489,
